,BereichsId,Ktonr,Belegdatum,BU_Schl,GKtonr,Steuersatz,EUStSatz,Belegfeld2,Umsatz_Soll,Umsatz_Haben,EingegUmsatz_SHKz,EingegUmsatz,WKz_eingeg_Umsatz,Kurs,Basiswaehrung,Stapelnummer,BSNr,Kost1,Kost2,Menge1Wert,Kennung_EB,WjMonat,Buchungstyp,Bearbeitungsstatus,Belegpruefungsstatus,Kontobewegungstyp,Kontorolle,Folgebuchungszaehler,AbwBesteuerungsart,SachverhaltLuL,FunktionsergLuL,HauptfktTypSchl49,HauptfktNrSchl49,FktErgSchl49,Herkunftskz,Beleglink,Beleginfo_Art1,Beleginfo_Inhalt1,Beleginfo_Art2,Beleginfo_Inhalt2,Beleginfo_Art3,Beleginfo_Inhalt3,Beleginfo_Art4,Beleginfo_Inhalt4,Beleginfo_Art5,Beleginfo_Inhalt5,Beleginfo_Art6,Beleginfo_Inhalt6,Beleginfo_Art7,Beleginfo_Inhalt7,Beleginfo_Art8,Beleginfo_Inhalt8,Stapelidentifikator,Belegidentifikator,Stueck,Gewicht,Gesellschaftername,Beteiligtennummer,Identifikationsnummer,Zeichnernummer,Leistungsdatum,UVA Steuermonat
23326,10,9008,01.01.2015,0.0,1400,19.0,0.0,0,7536.8906,0.0,S,0.0,EUR,0.0,EUR,01-2015/0001,85,0.0,0.0,0.0,1,1,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33412,10,1600,20.05.2014,9.0,3000,0.0,0.0,0,2026.748408,0.0,H,0.0,EUR,0.0,EUR,05-2014/0001,2064,0.0,0.0,0.0,0,5,1,10,1,2,2,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78469,10,18498,21.03.2014,3.0,8736,0.0,0.0,0,0.0,23.389188,H,0.0,EUR,0.0,EUR,03-2014/0001,1584,0.0,0.0,0.0,0,3,1,10,1,1,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13308,10,1369,27.04.2015,0.0,1200,0.0,0.0,15079.0,0.0,932.837658,H,0.0,EUR,0.0,EUR,04-2015/0001,1404,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73718,10,12965,15.04.2014,3.0,1200,0.0,0.0,0,5275.463932,0.0,H,0.0,EUR,0.0,EUR,04-2014/0001,1576,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,10,4580,25.06.2015,9.0,1000,0.0,0.0,0,20.7829,0.0,H,0.0,EUR,0.0,EUR,06-2015/0001,2487,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74667,10,14165,12.04.2015,0.0,8401,0.0,0.0,20515.0,380.49558,0.0,S,0.0,EUR,0.0,EUR,04-2015/0001,1763,0.0,0.0,0.0,0,4,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12875,10,1200,05.02.2014,3.0,1400,0.0,0.0,0,616.63426,0.0,H,0.0,EUR,0.0,EUR,02-2014/0001,616,0.0,0.0,0.0,0,2,1,10,1,2,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77472,10,1200,12.05.2014,3.0,17138,0.0,0.0,0,0.0,6202.527314,H,0.0,EUR,0.0,EUR,05-2014/0001,1293,0.0,0.0,0.0,0,5,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23264,10,1400,11.01.2015,0.0,9008,0.0,0.0,0,0.0,136.627908,S,0.0,EUR,0.0,EUR,01-2015/0001,10,0.0,0.0,0.0,1,1,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11789,10,1369,31.12.2014,0.0,4121,0.0,0.0,0,2591.751204,0.0,H,0.0,EUR,0.0,EUR,12-2014/0002,3,0.0,0.0,0.0,0,12,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5425,10,1200,18.06.2014,3.0,11657,0.0,0.0,0,1339.0928,0.0,S,0.0,EUR,0.0,EUR,06-2014/0001,1553,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66230,10,10201,07.02.2014,0.0,8400,0.0,0.0,0,6513.113712,0.0,S,0.0,EUR,0.0,EUR,02-2014/0001,208,0.0,0.0,0.0,0,2,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71052,10,10700,18.09.2015,0.0,1369,19.0,0.0,15171.0,1073.57721,0.0,H,0.0,EUR,0.0,EUR,09-2015/0001,397,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11751,10,1365,19.12.2014,0.0,75002,0.0,0.0,0,0.0,936.331432,H,0.0,EUR,0.0,EUR,12-2014/0001,147,0.0,0.0,0.0,0,12,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33648,10,1400,24.11.2015,0.0,1369,0.0,0.0,15226.0,0.0,657.042958,H,0.0,EUR,0.0,EUR,11-2015/0001,1225,0.0,0.0,0.0,0,11,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16991,10,1400,29.04.2014,3.0,8736,0.0,0.0,0,160.634966,0.0,H,0.0,EUR,0.0,EUR,04-2014/0001,1955,0.0,0.0,0.0,0,4,1,10,1,2,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24958,10,1400,08.10.2014,0.0,8640,0.0,0.0,0,133.6846,0.0,S,0.0,EUR,0.0,EUR,10-2014/0001,244,0.0,0.0,0.0,0,10,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32944,10,3400,31.03.2014,0.0,1600,0.0,0.0,0,0.0,4331.38104,H,0.0,EUR,0.0,EUR,03-2014/0001,1985,0.0,0.0,0.0,0,3,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64275,10,8736,29.12.2014,3.0,17722,19.0,0.0,0,0.0,1.044762,S,0.0,EUR,0.0,EUR,12-2014/0001,1125,0.0,0.0,0.0,0,12,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65514,10,9090,21.03.2014,0.0,1776,0.0,0.0,0,1.819908,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,1557,0.0,0.0,0.0,0,3,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27080,10,8401,20.05.2015,0.0,1400,0.0,0.0,0,4091.81599,0.0,S,0.0,EUR,0.0,EUR,05-2015/0001,2077,0.0,0.0,0.0,0,5,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37203,10,1576,15.10.2015,0.0,1200,19.0,0.0,15198.0,4.179048,0.0,S,0.0,EUR,0.0,EUR,10-2015/0001,912,0.0,0.0,0.0,0,10,1,10,1,3,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41469,10,1742,30.09.2015,0.0,1755,0.0,0.0,0,0.0,752.408384,H,0.0,EUR,0.0,EUR,09-2015/0001,1588,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,10,1000,23.09.2014,9.0,4640,0.0,0.0,0,0.0,8.504138,H,0.0,EUR,0.0,EUR,09-2014/0001,1666,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55512,10,8400,16.06.2014,0.0,10296,19.0,0.0,0,0.0,533.615,H,0.0,EUR,0.0,EUR,06-2014/0001,465,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52055,10,1776,13.12.2015,0.0,1369,19.0,0.0,15233.0,0.0,37.91475,S,0.0,EUR,0.0,EUR,12-2015/0001,180,0.0,0.0,0.0,0,12,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60730,10,10970,06.08.2015,0.0,8400,19.0,0.0,50915.0,0.0,747.73504,H,0.0,EUR,0.0,EUR,08-2015/0001,1428,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72219,10,8400,16.05.2014,0.0,11507,6.0,0.0,0,0.0,1792.867762,S,0.0,EUR,0.0,EUR,05-2014/0001,165,0.0,0.0,0.0,0,5,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70980,10,1369,17.05.2015,0.0,10687,0.0,0.0,15086.0,3915.27368,0.0,H,0.0,EUR,0.0,EUR,05-2015/0001,334,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28707,10,71707,22.01.2014,0.0,1576,19.0,0.0,0,1607.888718,0.0,S,0.0,EUR,0.0,EUR,01-2014/0001,1111,0.0,0.0,0.0,0,1,1,10,1,3,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24544,10,1400,26.09.2014,3.0,1200,6.0,0.0,0,0.0,1249.83867,H,0.0,EUR,0.0,EUR,09-2014/0001,1546,0.0,0.0,0.0,0,9,1,10,1,2,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48247,10,70302,15.05.2014,0.0,3400,19.0,0.0,0,4128.495,0.0,S,0.0,EUR,0.0,EUR,05-2014/0001,2047,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41978,10,1755,31.03.2015,0.0,1759,7.0,0.0,0,1582.679622,0.0,S,0.0,EUR,0.0,EUR,03-2015/0001,26,0.0,0.0,0.0,0,3,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54058,10,8126,16.08.2014,11.0,19732,19.0,0.0,0,0.0,117.73232,H,0.0,EUR,0.0,EUR,08-2014/0001,311,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,74,0,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27217,10,1400,28.11.2014,0.0,8400,19.0,0.0,0,441.15918,0.0,S,0.0,EUR,0.0,EUR,11-2014/0001,657,0.0,0.0,0.0,0,11,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54164,10,4100,30.06.2015,0.0,1755,6.0,0.0,0,8634.047976,0.0,S,0.0,EUR,0.0,EUR,06-2015/0001,6,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52848,10,4810,03.03.2014,9.0,1200,19.0,0.0,0,19.0978,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,926,0.0,0.0,0.0,0,3,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10083,10,1360,11.08.2015,0.0,640,0.0,0.0,0,0.0,665.44599,H,0.0,EUR,0.0,EUR,08-2015/0001,2094,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46517,10,19568,19.11.2014,0.0,1776,7.0,0.0,0,0.0,23.47906,H,0.0,EUR,0.0,EUR,11-2014/0001,480,0.0,0.0,0.0,0,11,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11374,10,1365,05.08.2014,0.0,1748,0.0,0.0,0,89.872,0.0,H,0.0,EUR,0.0,EUR,08-2014/0001,1,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32056,10,1577,27.03.2014,0.0,71801,7.0,0.0,0,60.71977,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,2017,0.0,0.0,0.0,0,3,1,10,1,3,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42546,10,1759,25.02.2015,0.0,1200,0.0,0.0,15038.0,7820.200846,0.0,S,0.0,EUR,0.0,EUR,02-2015/0001,809,0.0,0.0,0.0,0,2,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79724,10,20022,01.01.2014,0.0,9008,0.0,0.0,0,700.72075,0.0,S,0.0,EUR,0.0,EUR,01-2014/0001,170,0.0,0.0,0.0,1,1,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64812,10,8640,31.08.2015,0.0,19123,19.0,0.0,80915.0,0.0,112.34,H,0.0,EUR,0.0,EUR,08-2015/0001,1888,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79261,10,21081,23.11.2015,0.0,1369,0.0,0.0,15225.0,0.0,353.19696,H,0.0,EUR,0.0,EUR,11-2015/0001,1119,0.0,0.0,0.0,0,11,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35030,10,1200,29.01.2015,9.0,1576,19.0,0.0,15019.0,35.634248,0.0,S,0.0,EUR,0.0,EUR,01-2015/0005,489,0.0,0.0,0.0,0,1,1,10,1,3,2,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67156,10,10299,12.06.2014,0.0,8400,0.0,0.0,0,2976.493236,0.0,S,0.0,EUR,0.0,EUR,06-2014/0001,352,0.0,0.0,0.0,0,6,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44085,10,18560,16.03.2015,0.0,1776,19.0,0.0,0,0.0,5.763042,H,0.0,EUR,0.0,EUR,03-2015/0001,1786,0.0,0.0,0.0,0,3,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67314,10,8736,25.08.2015,0.0,1369,19.0,0.0,15161.0,10.234174,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,1089,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49059,10,1776,19.08.2015,0.0,21320,19.0,0.0,0,0.0,2.75233,H,0.0,EUR,0.0,EUR,08-2015/0001,1674,0.0,0.0,0.0,0,8,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80723,10,20737,20.08.2014,3.0,8736,0.0,0.0,0,0.0,89.770894,H,0.0,EUR,0.0,EUR,08-2014/0001,1343,0.0,0.0,0.0,0,8,1,10,1,1,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30634,10,1400,25.08.2015,0.0,8401,0.0,0.0,20915.0,0.0,2713.583934,S,0.0,EUR,0.0,EUR,08-2015/0001,1795,0.0,0.0,0.0,0,8,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65902,10,4650,19.12.2014,0.0,9090,0.0,0.0,0,3.03318,0.0,H,0.0,EUR,0.0,EUR,12-2014/0001,1316,0.0,0.0,0.0,0,12,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45614,10,1776,04.05.2015,0.0,1369,0.0,0.0,15083.0,10.44762,0.0,S,0.0,EUR,0.0,EUR,05-2015/0001,109,0.0,0.0,0.0,0,5,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57492,10,8401,04.04.2014,0.0,12827,19.0,0.0,0,0.0,2425.106048,H,0.0,EUR,0.0,EUR,04-2014/0001,255,0.0,0.0,0.0,0,4,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44130,10,1776,17.03.2015,0.0,19269,19.0,0.0,0,0.0,327.729482,H,0.0,EUR,0.0,EUR,03-2015/0001,1817,0.0,0.0,0.0,0,3,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53807,10,1369,04.05.2015,0.0,3736,19.0,0.0,15083.0,0.0,117.05828,H,0.0,EUR,0.0,EUR,05-2015/0001,132,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63471,10,19269,23.10.2015,0.0,8401,19.0,0.0,0,0.0,651.538298,H,0.0,EUR,0.0,EUR,10-2015/0001,2150,0.0,0.0,0.0,0,10,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74267,10,13428,25.08.2015,0.0,8400,7.0,0.0,0,0.0,559.464434,H,0.0,EUR,0.0,EUR,08-2015/0001,1765,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30268,10,1576,02.07.2014,9.0,1200,19.0,0.0,0,40.363762,0.0,S,0.0,EUR,0.0,EUR,07-2014/0001,1213,0.0,0.0,0.0,0,7,1,10,1,3,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
